Model_ID,Density_Factor,Height,Number_People,Land_Area_km2,WLC_MtCO2,Plot_Area_m2,Street_Area_m2,Green_Area_m2,NDLR_WLC,NDHR_WLC,DLR_WLC,DHR_WLC,HOUSE_WLC,NDLR_Total,NDHR_Total,DLR_Total,DHR_Total,HOUSE_Total
169,22.470000000000002,35.07,19961,0.568355,4.0797444934,240796.49999999994,183752.74999999994,143805.75000000012,0.504698249,1.889099865,0.586069813,1.01953273,0.080298368,26,15,81,31,8,
170,35.44,39.65,19956,0.31056,3.8003547988000004,211190,94396.5,4973.5,0.515199988,1.592504109,0.37148548,1.289342585,0.031797792,23,15,47,33,3,
171,30.7,31.19,19954,0.613536,5.28615553988,361443.25,201227.5,50865.25,1.397533344,2.207062308,0.722013849,0.860742708,0.098754248,78,19,94,32,14,
172,27.800000000000004,34.90,19955,0.511334,4.53597891672,281295.25,174684.25,55354.5,0.540442738,2.309651514,0.59520698,1.025833824,0.064802954,34,22,85,34,9,
173,25.979999999999997,32.42,19954,0.474089,3.35215714912,240541.25,167284.5,66263.25,0.702517223,0.961611549,0.511067035,1.107928277,0.068995138,41,10,77,35,10,
174,30.55,32.71,19951,0.461417,4.14531403736,258676.25,112514.75,90226,0.516594548,1.945379088,0.62520248,0.939455326,0.118645682,26,14,80,28,16,
175,21.959999999999997,37.26,19982,0.399252,2.8313078791599997,179368.75,116537,103346.25,0.183289768,0.958074711,0.550343656,1.113107088,0.026460716,9,9,70,33,4,
176,26.11,31.93,19953,0.430859,2.7576372647199996,217928.75,91156,121774.25,0.360614183,0.71298918,0.624164223,0.961413562,0.098421648,23,8,83,33,8,
177,35.67,37.49,19974,0.507159,6.0439580177200005,346223.75,147228,13707.25,1.04791968,3.307933734,0.553297103,1.05749033,0.077276598,50,27,57,37,10,
178,30.380000000000003,36.72,19959,0.4897,4.804016959,279632.75,182789.25,27278,0.758668689,2.352334665,0.329831884,1.270779779,0.092362766,35,22,41,38,12,
179,31.3,39.97,19951,0.531795,5.4404903406,316113.25,147952.75,67729,0.582994817,3.168456624,0.412774213,1.139001973,0.13722017,27,29,47,36,18,
180,26.56,39.67,19951,0.506022,4.590132977760001,260146.75,160133.25,85742,0.609923335,2.290460775,0.426619118,1.184153412,0.078935856,29,19,48,36,11,
181,29.48,34.06,19950,0.458313,2.89393031304,252303,127435,78575,0.155400651,1.049639379,0.304334935,1.089463191,0.295055492,10,11,31,36,33,
182,24.47,37.79,19950,0.363393,2.7904739104400003,177446.75,79847,106099.25,0.399187695,0.701572839,0.450745678,1.201999549,0.036939078,16,6,49,35,5,
183,23.07,36.03,19958,0.457314,2.78354757812,203087.25,117003.25,137223.5,0.468366968,0.623276289,0.360903839,1.233877065,0.097086832,21,6,41,36,11,
184,34.410000000000004,40.18,19971,0.787152,9.45131965316,494380.25,270619.25,22152.5,1.277155495,6.483850899,0.342136567,1.092847964,0.255265756,59,52,35,34,31,
185,32.269999999999996,42.73,19955,0.818008,9.60966849864,473715.5,299563.75,44728.75,1.17116741,6.748279638,0.314727576,1.145441766,0.229986668,44,51,33,36,26,
186,31.66,37.37,19965,0.607571,5.78116402568,344311.75,203707.25,59552,0.51001509,3.581817303,0.348371044,1.062544123,0.27836786,23,28,43,35,32,
187,32.029999999999994,44.38,19980,0.48762,5.811960587600001,293889,126500.75,67230.25,0.530929921,3.587255238,0.337741073,1.237880686,0.11811466,20,33,34,28,13,
188,28.48,35.53,19952,0.734407,6.04062937956,385980.5,224141,124285.5,1.323059138,3.031015923,0.450994335,1.019026621,0.21647461,53,26,50,35,25,
189,24.05,39.54,19955,0.450924,3.23694095792,209141.75,100193.75,141588.5,0.487016964,1.055943909,0.271796351,1.322679718,0.099467942,18,11,23,42,12,
190,23.18,39.66,19950,0.579699,4.48385624692,261531,164660.75,153507.25,0.711261135,2.081351901,0.373016638,1.248257925,0.069922272,27,21,42,30,6,
191,33.019999999999996,41.12,19956,0.641777,6.79662280016,385564.5000000001,224413.2499999999,31799.24999999997,1.209811532,3.893277351,0.220804002,1.270382947,0.202295626,47,36,22,35,19,
192,38.53,46.75,19963,0.691132,10.586445270559999,477332.25,167858,45941.75,0.846307545,8.049143886,0.302804813,1.14023518,0.247898556,34,58,31,34,30,
193,33.7,40.20,19965,0.744285,8.0298605468,449147.75,228488.75,66648.5,1.067780324,5.269682145,0.180165144,1.150667215,0.361506176,41,41,17,31,49,
194,28.749999999999996,48.89,19952,0.425042,5.04437285336,233194.75000000006,95504.5,96342.74999999994,0.30272634,3.045987684,0.227645337,1.401901349,0.06607814,11,22,20,36,8,
195,28.1,38.24,19986,0.650793,5.42879676644,333626,189757.25,127409.75,0.757321663,2.977047582,0.224131878,1.190911788,0.279331792,28,23,22,34,37,
196,29.25,41.46,19979,0.703524,6.65996126392,368179,168620,166725,0.410335264,4.555464993,0.182778227,1.184559902,0.326766596,15,38,21,33,40,
197,28.01,34.61,19953,0.783073,5.98664620284,407941.75,185806.25,189325,0.798756578,3.500072907,0.315438834,1.011689676,0.360625562,31,25,33,34,51,
198,34.660000000000004,39.65,19951,0.604097,6.46608503776,388696,210723.25,4677.75,0.597864083,4.175878383,0.180758075,1.215144379,0.29639179,25,39,15,34,37,
199,36.76,39.39,19970,0.686348,7.81393742884,449168,190468.5,46711.5,0.607438964,5.511553119,0.121517051,1.227866155,0.345507232,24,46,12,34,44,
200,29.79,40.98,19954,0.82353,8.0882279164,439617,289998.5,93914.49999999999,0.929237636,5.467951773,0.230385183,1.161538236,0.299049206,40,44,23,34,29,
201,29.409999999999997,44.37,20038,0.512099,5.67822219392,278545.00000000006,136559.99999999988,96994.00000000004,0.655427601,3.320712387,0.24897331,1.372843812,0.080224116,27,25,23,35,11,
202,26.71,45.84,19958,0.902465,9.3805222772,437721.5,307903.5,156840,1.034016887,6.653585715,0.294525481,1.266469077,0.13185292,35,51,25,38,12,
203,25.83,39.06,19957,0.768852,5.85247166216,370756.5,254159.75,143935.75,0.851207204,3.308456073,0.192430821,1.212452828,0.287863228,32,29,19,37,33,
204,24.72,45.25,19956,0.56992,4.895397908600001,259387.24999999997,123733.24999999994,186799.50000000006,0.421627968,2.777849925,0.169500867,1.362786161,0.163587394,13,17,15,39,18,
205,35.199999999999996,37.72,19958,0.274307,3.45298352556,186242.25,81108.25,6956.5,0.495810258,1.266921741,0.4647321,1.196293908,0.029203574,36,9,74,37,4,
206,31.64,33.65,19973,0.390235,3.5673797388,239465,114795.5,35974.5,0.82725835,1.058028561,0.78558437,0.847729871,0.048747368,50,12,124,34,6,
207,27.66,35.01,20007,0.358253,3.0615401032399996,194122,107668.99999999997,56462.00000000003,0.452140041,0.922551618,0.727453953,0.926171359,0.033194472,26,7,109,33,4,
208,30.470000000000002,36.36,19974,0.359961,3.83786946788,214219.5,91179.75,54561.75,0.447676148,1.706049156,0.720095326,0.928135517,0.035884524,30,11,106,32,4,
209,23.380000000000003,33.24,19958,0.468744,3.10806902152,216168,156659,95917,0.563474173,0.868127184,0.938035682,0.698149669,0.040244814,31,7,121,25,4,
210,24.63,35.77,19957,0.355796,2.56686430668,178671.00000000003,90484.50000000001,86640.49999999996,0.229415462,0.655028046,0.714634645,0.911771154,0.055986536,17,5,96,30,8,
211,21.42,39.19,19980,0.292695,2.1956843986,133812.25,119285,39597.75,0.248033467,0.25358016,0.40735342,1.278152256,0.00854168,13,2,62,34,2,
212,32.42,39.63,19954,0.385154,4.544063717319999,246191.75,130938,8024.25,0.90448349,1.951493694,0.537289308,1.135660651,0.015105762,48,18,67,38,3,
213,29.25,39.92,19959,0.360185,3.8193747118,205932,124270.75,29982.25,0.622337922,1.505931144,0.439026348,1.223871195,0.028179288,28,12,58,41,4,
214,30.9,40.79,19953,0.373606,4.50642470748,223665.50000000003,89456.5,60483.99999999998,0.621356358,2.198853723,0.600752937,1.075907321,0.00952448,35,18,76,34,2,
215,23.26,37.63,19982,0.378796,2.8600332366799996,174253.5,134262.75,70279.75,0.347637897,0.823093182,0.568247457,1.092537965,0.028486432,24,7,74,34,3,
216,23.599999999999998,38.63,19954,0.386236,2.79682433988,178913.25,116152.5,91170.25,0.413490074,0.696818298,0.561881835,1.074623994,0.04997924,23,7,63,36,6,
217,23.400000000000002,37.04,19960,0.36675,2.466045264,172192.25,92273.75,102284,0.355256411,0.423736728,0.571755158,1.072523963,0.042743664,20,5,71,37,5,
218,23.3,39.96,20030,0.370984,2.84918946172,171255,63870.25,135858.75,0.397927117,0.758293206,0.568197063,1.083820281,0.040922116,20,5,60,36,6,
219,29.89,44.23,19957,0.349482,3.98900754656,206513.74999999997,122351,20617.250000000022,0.314236925,1.981855311,0.347497331,1.289359469,0.056030552,15,15,39,41,8,
220,29.709999999999997,41.68,19984,0.3822,4.17513046,217499,133182.75,31518.25,0.767785764,1.714644771,0.449757868,1.212740695,0.030170786,35,16,52,34,3,
221,30.009999999999998,43.58,19958,0.456688,5.25049318704,265525,136642,54521,0.85032391,2.710814694,0.481619015,1.162402657,0.045296376,39,24,54,36,6,
222,30.580000000000002,42.85,19981,0.5488,6.344722041,322179.5,161502.24999999997,65118.25000000002,1.167354187,3.485435046,0.422080176,1.174898308,0.09491042,49,30,53,35,10,
223,25.64,41.87,19950,0.47104,4.2724766681999995,233747.25,139321,97971.75,0.633734345,1.948222176,0.38198029,1.21830413,0.090198044,25,19,48,32,13,
224,25.259999999999998,39.97,19992,0.484372,4.29150701176,229901.5,127984,126486.5,0.672435623,1.928393988,0.520062001,1.106133264,0.064443386,28,13,53,35,8,
225,23.73,43.10,19950,0.416445,3.7070389836,192801.5,70837.75,152805.75,0.391475885,1.622974005,0.323387565,1.297374527,0.071793686,21,11,41,36,7,
226,34.14,44.25,19955,0.465228,6.31143690724,295785.5,161150.75,8291.75,1.057310878,3.565333788,0.443962302,1.145095593,0.099697128,47,28,49,35,12,
227,32.96,44.15,19974,0.597246,7.51354723668,352305,204507.75,40433.25,0.587567823,5.235618735,0.390865719,1.108416666,0.191030514,31,37,35,36,25,
228,31.34,46.66,19954,0.514476,6.81264042708,302080.25,134059.75,78336,0.488897427,4.634538687,0.424399273,1.14500973,0.119754152,22,31,46,37,16,
229,23.84,45.56,19983,0.351203,2.79000504924,170333.5,111255.5,69614,0.170766369,0.921992415,0.236305647,1.359043804,0.101868718,6,8,25,44,13,
230,27.139999999999997,46.23,19966,0.554955,6.3170557463999994,289268.75,151717.75000000012,113968.4999999999,0.708725362,3.91639518,0.414890666,1.228526524,0.048473618,33,33,51,40,7,
231,26.58,48.20,19996,0.382162,3.62535262396,203044.5,109911,69206.5,0.075665547,1.853050959,0.272447451,1.287341402,0.136816692,3,16,25,38,16,
232,22.23,43.40,19965,0.427464,3.31633531412,189763.25,80433.25,157267.5,0.289747789,1.335007866,0.405296821,1.222426297,0.063822344,15,14,41,36,9,
233,30.5,51.82,19958,0.487091,6.18100070728,285519.25,184102.25,17469.5,0.697264631,3.787532451,0.219381322,1.402601856,0.07418148,24,34,20,36,8,
234,29.770000000000003,51.27,19964,0.42699,5.9145139362,239774.5,143746.75,43468.75,0.668229839,3.549707856,0.259550008,1.413224722,0.023767352,24,23,23,41,4,
235,29.770000000000003,56.62,20001,0.501868,6.67757992344,276519.75000000006,159818.99999999994,65529.25,0.213512321,4.762048173,0.094509008,1.461597402,0.14587287,10,35,12,38,14,
236,25.64,49.34,19955,0.300049,2.97073064892,153769.5,68578.5,77701,0.187665543,1.085705859,0.168582644,1.457346341,0.071406258,8,8,16,42,8,
237,30.9,47.86,19991,0.774151,10.06730738108,440793.5,200588.75,132768.75,1.314595327,7.056852882,0.270314632,1.259312948,0.16616966,46,51,32,40,21,
238,27.97,42.57,19964,0.552669,4.719479537520001,273656.25,117789,161223.75,0.122414163,2.907156882,0.262144458,1.087115307,0.340604514,5,19,21,34,36,
239,21.87,46.95,19957,0.44501,3.7599752258000003,193138.75,100275.5,151595.75,0.419541323,1.647643737,0.35164489,1.297746769,0.043362906,18,14,29,35,6,
240,35.52,55.32,19970,0.432564,7.06956607212,289853,139648.5,3062.5,0.603981145,4.767272181,0.171170664,1.446842401,0.080265076,26,39,15,35,10,
241,37.14,57.78,20002,0.748656,13.26298451748,488108.25,217086,43461.75,0.631805195,10.933648392,0.209924294,1.282219178,0.205327566,22,78,17,34,23,
242,32.26,51.78,19967,0.776283,10.65883847964,439901.5,248214.5,88167,0.725371941,8.239134984,0.152100392,1.23519378,0.30697528,22,54,15,38,37,
243,31.47,52.93,20005,0.771618,11.07820927044,445639.5000000001,214163.74999999988,111814.75000000001,0.738518273,8.643081702,0.265189085,1.236200823,0.195157658,27,61,28,38,27,
244,27.02,44.78,19952,1.16415,12.255879834,567919.75,377703.24999999994,218527.00000000006,1.946613073,8.618634468,0.259608841,1.162920874,0.268009446,75,63,23,34,32,
245,30.930000000000003,45.32,19977,0.691897,7.43262446976,392913.25,142784,156199.75,0.486131847,5.252087514,0.182717643,1.20569379,0.305938324,17,43,20,37,38,
246,20.49,50.20,20002,0.555865,5.1529259812,227028.00000000003,143395.9999999999,185441.0000000001,0.513401593,2.939501484,0.255346349,1.42728557,0.017346516,21,21,25,37,2,
247,37.28,57.03,19964,0.505325,8.759840456,346064.5,147108.5,12152,0.600534729,6.462533376,0.178134859,1.393716234,0.124880832,19,46,13,33,15,
248,35.63,48.74,20019,0.598192,7.58724764836,387941.75,166639.5,43610.75,0.342423394,5.54700843,0.161285984,1.199219257,0.337262728,16,48,11,37,37,
249,28.83,56.11,19955,0.660195,9.1579319906,347768.25,232452.25,79974.5,0.476287896,6.985307619,0.173457297,1.406984751,0.115841612,20,48,14,38,13,
250,30.990000000000002,56.74,19983,0.82161,12.6582603318,460300.75,256160.49999999997,105148.75000000003,0.833610211,10.128415452,0.267005754,1.306288132,0.122875054,30,66,24,38,15,
251,23.84,56.36,19999,0.97663,10.709789516399999,419460,318037,239133.00000000003,1.07392875,7.93424343,0.084314521,1.450476571,0.166748114,34,58,8,34,20,
252,23.799999999999997,58.98,19955,0.840097,9.69670008476,371510.75,291022.5,177563.75,0.647289209,7.351633332,0.128853045,1.455796153,0.113061138,22,54,11,41,12,
253,24.98,47.12,19970,0.597016,5.63814700628,281970.25,132895.25,182150.5,0.654275667,3.286879836,0.158626073,1.368449861,0.169867808,22,25,14,36,22,
254,32.84,35.97,19968,0.367021,3.75694376068,229197.75,123372.75,14450.499999999998,0.893909988,1.18679367,0.953765079,0.662543592,0.05990207,43,8,124,25,8,
255,30.919999999999998,38.90,19953,0.304655,3.1715483634,193486,79887.5,31281.5,0.558196095,0.927150144,0.589560159,1.068862157,0.027755436,34,9,86,35,4,
256,30.669999999999998,40.00,19951,0.446381,5.19408573348,266546.75000000006,130278.74999999994,49555.50000000001,0.772762487,2.742671457,0.831073434,0.800188485,0.04735416,47,22,106,27,6,
257,28.4,41.87,19957,0.339707,3.75736836956,192930.5,94399.75,52376.75,0.487347561,1.581756387,0.527748135,1.134862776,0.025626334,30,11,73,38,5,
258,24.72,38.71,19953,0.350571,2.58413962068,171164.25,87618,91788.75,0.236782733,0.664390461,0.67394755,0.944989361,0.06400147,13,6,82,33,9,
259,25.14,41.60,19952,0.340636,3.22231597588,171259.25,92090,77286.75,0.258084326,1.281655458,0.702800795,0.949266434,0.030481712,14,10,85,31,4,
260,21.83,41.66,19966,0.359702,2.93085003316,164674,98978.75,96049.25,0.366740785,0.878268141,0.648747529,1.031481322,0.00558348,20,8,85,32,1,
261,37.769999999999996,44.79,20000,0.306383,4.66927070064,218087.75,84978.25,3317,0.524508311,2.449410768,0.356852514,1.243410817,0.09506378,25,16,49,35,11,
262,27.67,47.77,19952,0.355218,4.53786857044,196810.5,138991,19416.5,0.511424006,2.340419802,0.597876086,1.088120259,0,23,18,71,30,0,
263,27.339999999999996,40.93,19953,0.368142,3.39399827536,194850.25,111665.5,61626.25,0.528510738,1.179245628,0.549607131,1.064367737,0.07223759,27,12,72,30,8,
264,24.34,41.57,19954,0.28539,2.2328763632,140294.00000000003,79042.24999999997,66053.75,0.195855965,0.347680146,0.456649053,1.17777196,0.054896408,10,4,60,36,6,
265,22.37,40.87,19955,0.362592,2.76006491636,162436.25,106764.5,93391.25,0.285513618,0.785741703,0.462271715,1.153223837,0.073285036,16,6,59,30,8,
266,22.3,44.63,19965,0.285924,2.45545098592,135246.75,91594.25,59083,0.263769585,0.500847768,0.471412318,1.212331497,0.007066944,11,4,58,37,1,
267,24.060000000000002,43.99,19955,0.316192,2.79707958936,148911.50000000012,80789.49999999993,86490.99999999996,0.217670141,0.891107022,0.49457301,1.138223667,0.055480454,11,7,63,33,7,
268,33.6,51.57,19961,0.40449,6.6054160591999995,256690.25,141274.75,6525,0.5968724,4.318299933,0.449319299,1.189502928,0.05138914,30,31,48,34,6,
269,29.32,46.70,19969,0.447251,5.57661544608,260625.5,128810.5,57815,0.55182354,3.333554496,0.415083737,1.185441673,0.09067622,29,26,61,40,12,
270,23.71,49.38,19998,0.357622,3.47303578676,174970.75,139907,42744.25,0.378216565,1.397371758,0.303388101,1.339701965,0.054328788,21,11,33,43,7,
271,26.68,43.41,19954,0.349703,3.79774778524,190435.75,96077.75,63189.5,0.362959435,1.745066133,0.46676521,1.197073103,0.025855928,21,13,63,34,5,
272,23.84,46.11,19983,0.361606,3.36488346548,172274.75,93343.25,95988,0.29083334,1.380431844,0.401437006,1.251441687,0.04071066,13,12,50,36,4,
273,25.45,44.81,19956,0.308625,2.544406741,161789.75,77427.5,69407.75,0.203722056,0.646996836,0.285368396,1.310164015,0.098130748,10,6,38,43,14,
274,22.13,51.82,19961,0.485028,5.160266378239999,211125.25,105522.5,168380.25,0.353796429,3.116284077,0.470035736,1.19754816,0.022563174,18,25,51,35,3,
275,32.45,47.73,19952,0.582819,8.04197656352,358989.25,180800.75,43029,1.00805981,5.348229231,0.521215302,1.022446967,0.141978628,44,40,56,35,18,
276,32.71,54.48,19966,0.431241,6.543438410279999,269787.75,134615.75,26837.5,0.589314122,4.258499484,0.260601875,1.35879873,0.0761897,25,35,26,38,11,
277,31.46,53.70,19955,0.587515,8.996923074200001,351546.5,156790.75000000003,79177.74999999997,0.712934666,6.595941483,0.468712007,1.114618021,0.104669896,28,44,42,37,17,
278,24.959999999999997,54.64,19950,0.459558,5.35631303364,222999.5,136904.5,99654.00000000001,0.557380113,3.101576937,0.188441071,1.482858644,0.026019504,23,25,18,46,3,
279,29.86,51.11,19957,0.536747,7.03641694276,300237,135565.49999999997,100944.50000000003,1.142964313,4.198601925,0.248977874,1.358429209,0.087400682,47,35,29,37,8,
280,24.68,54.03,19970,0.460666,5.12277925328,225314.49999999997,85433.25000000003,149918.25,0.324040104,3.104782506,0.332613043,1.290213277,0.07109347,15,26,33,38,11,
281,20.86,56.81,19961,0.321733,2.90306321964,141794.5,107761.5,72177,0.129105648,1.075362915,0.158669105,1.492775725,0.047124088,7,10,15,40,5,
282,32.5,52.30,20050,0.623424,9.174834626920001,376495.75,230356.25,16572,1.187851785,6.284137836,0.233185472,1.352003434,0.117606226,51,47,21,42,17,
283,23.169999999999998,58.03,19956,0.443622,5.04455219976,205487,175236,62899.000000000015,0.168760317,3.181547988,0.292858928,1.350588625,0.050760852,9,26,25,37,7,
284,27.48,50.66,19959,0.586194,6.7361030175200005,301604.75,178939.5,105649.75,0.777024396,4.265887947,0.288781497,1.272991292,0.13137099,27,30,27,41,18,
285,31.53,55.52,19957,0.486847,6.835233548760001,283696.5,98720.75,104429.75,0.390840523,4.748618676,0.151362283,1.359394585,0.184978534,18,32,14,39,23,
286,21.33,61.83,20025,0.437325,4.805565945,183683,131152,122490,0.137632165,2.964264231,0.170537249,1.481229356,0.051867958,5,19,14,43,5,
287,24.85,54.58,19964,0.376957,4.17183364956,180557,71839.25,124560.75,0.184787668,2.28840633,0.119660864,1.468591161,0.11035747,8,13,11,41,15,
288,23.23,56.94,20018,0.543422,5.86004092076,237883.25000000003,74653.74999999985,230885.00000000015,0.125741802,4.035091719,0.230486274,1.317536576,0.151141076,7,26,19,35,16,
289,35.65,66.48,19953,0.700785,14.1295482588,452465,238610,9710.000000000013,0.539028875,11.893228392,0.130798681,1.442297948,0.1241383,20,73,13,40,16,
290,34.449999999999996,59.01,19961,0.50596,8.9723100968,317476.25,164787.5,23696.25,0.482001753,6.79297404,0.176070735,1.438688018,0.082535074,20,44,14,36,11,
291,31.44,56.99,19977,0.534709,7.72878332572,316186.25,155599.5,62923.25,0.490069576,5.541522363,0.193603318,1.364156708,0.139388584,16,44,14,38,19,
292,24.64,55.01,19958,0.343612,3.33936349496,165469.25000000006,84117.99999999996,94024.74999999999,0.234876012,1.408258188,0.196196253,1.406927171,0.093078382,10,12,15,37,8,
293,24.41,54.38,19964,0.732942,8.45996830336,333792,236583.25,162566.75,0.672554705,6.092844939,0.253940748,1.304070084,0.136499192,26,40,21,40,19,
294,28.060000000000002,59.90,19978,0.70301,9.386982804799999,354183.25,182594.74999999997,166232.00000000003,0.242518219,7.449617715,0.198240588,1.244695444,0.251854598,8,47,18,34,28,
295,23.14,55.75,19952,0.630706,6.56010554248,287119.25,138890.25,204696.5,0.314152796,4.550174316,0.153491681,1.375253515,0.166982778,11,31,12,37,25,
296,37.419999999999995,67.58,19988,0.679799,13.64848474492,463657.00000000006,189279.24999999994,26862.749999999993,0.536875215,11.412126567,0.113208244,1.394304865,0.19191547,16,79,10,39,21,
297,31.55,65.86,19967,0.725693,12.31418198844,428925.5,238050.25,58717.25,0.65114378,9.964818393,0.125694722,1.433469668,0.13899737,21,72,9,40,17,
298,31.22,61.37,19963,0.712718,10.50834895244,408237.75,207834.25,96646,0.727594351,8.086203249,0.176747896,1.285701419,0.23204502,21,62,13,35,24,
299,28.26,68.92,19991,0.702598,10.95443069684,367616,230036.9999999999,104945.00000000009,0.558693663,8.69373945,0.082140244,1.504049748,0.115751384,16,61,7,38,11,
300,29.99,60.70,19950,0.552288,7.90836316604,305976,115063.5,131248.5,0.438383334,5.775820284,0.206928807,1.334692812,0.152493746,15,42,14,35,16,
301,22.35,52.46,19964,0.601276,5.63908457608,247508.75,158275,195492.25,0.225896313,3.717758058,0.198716901,1.333605314,0.163059888,8,23,18,36,19,
302,21.349999999999998,56.01,19951,0.440925,3.89783843,185135,61354.75,194435.25,0.246386084,1.953555711,0.119397038,1.482495545,0.095968778,10,16,9,40,10,
303,30.669999999999998,46.33,19968,0.304304,4.102037209320001,182357.5,102180,19766.5,0.686052927,1.724051076,0.43366316,1.240835022,0.01741068,39,11,58,37,2,
304,30.98,44.46,20008,0.275661,3.2408615748800003,168246.75,89086.5,18327.75,0.543401952,1.00850583,0.646959268,1.018517812,0.02345466,27,9,71,31,3,
305,25.86,47.99,19958,0.309742,3.79150750936,164267.50000000006,102217.99999999993,43256.500000000015,0.179326203,1.926748806,0.633227832,1.042041473,0.010138416,11,16,89,30,1,
306,24.62,41.23,19955,0.366305,3.3620885634,183062.25,102596.5,80646.25,0.587129958,1.094502792,0.798750326,0.872697417,0.008978766,31,8,96,29,1,
307,25.259999999999998,47.05,19968,0.298237,3.22585069896,154237.00000000003,100780.25,43219.74999999997,0.135938257,1.399257798,0.461888873,1.192738588,0.036003324,9,10,63,38,5,
308,24.740000000000002,41.23,19957,0.361152,3.31502040216,174974.25,82806.5,103371.25,0.216025811,1.42120509,0.891229468,0.766050561,0.02048058,11,12,110,26,3,
309,23.62,43.05,19954,0.307366,2.65300028628,145201.75000000006,99894.49999999991,62269.75000000002,0.324114206,0.64042122,0.502469323,1.153941488,0.03202946,14,5,77,35,5,
310,32.6,47.77,19955,0.327728,4.68044805724,203575,112744.25,11408.75,0.53389892,2.459160546,0.533427847,1.106943246,0.04699128,28,18,68,36,7,
311,31.96,51.41,19959,0.235266,3.4459064882800003,150691.25,68758.5,15816.25,0.441073415,1.311612759,0.351218793,1.322685764,0.019296936,20,8,38,34,2,
312,30.990000000000002,49.08,19958,0.305472,4.27950777476,181611.5,77255.75,46604.75,0.488993365,2.099767434,0.428538361,1.224406415,0.037777762,25,12,49,37,5,
313,24.29,50.60,19954,0.287803,3.1768555952399997,143810.75,66896.25,77096,0.195143544,1.289960535,0.39490709,1.278771848,0.018049554,10,10,46,35,3,
314,25.71,44.69,19975,0.38676,4.0818138178000005,196607.75,103576,86576.25,0.645657705,1.751023968,0.690278694,0.97918255,0.01563996,26,11,76,30,2,
315,22.42,48.70,19955,0.436912,4.69789315396,195314.24999999997,109276.74999999997,132321.00000000006,0.41096654,2.599814418,0.566656459,1.106211344,0.01420944,18,17,69,32,2,
316,22.56,44.81,19950,0.389623,3.34760315384,169796.75,79890,139936.25,0.455781196,1.205594772,0.566864453,1.084626571,0.034704992,22,9,62,34,5,
317,34.12,55.66,19960,0.409219,7.221571407520001,263845,128698.75,16675.25,0.73296429,4.794981519,0.31064158,1.314303047,0.068648234,33,31,40,39,9,
318,31.269999999999996,58.48,19963,0.525686,8.91894369788,305610.5,173838.5,46237,0.679341528,6.548991177,0.430148086,1.199240802,0.06118005,30,46,45,34,8,
319,27.229999999999997,53.47,19952,0.4573,5.976723753,246235.75,158701.5,52362.75,0.866759359,3.42007959,0.444800663,1.218331693,0.026715864,40,28,45,34,3,
320,25.46,55.17,19992,0.281092,3.32941490036,143214.75,74070.75,63806.5,0.176201235,1.455903021,0.303201332,1.363356001,0.030730824,12,13,29,36,4,
321,25.77,55.01,19970,0.507233,6.77480252264,257493,149372.25,100367.75,0.525650769,4.558747794,0.465927492,1.174272691,0.050163198,21,33,53,36,8,
322,26.5,51.65,19953,0.330106,3.36890767448,165793.75,95711.25,68601,0.145906268,1.529477298,0.256494523,1.315760463,0.121242714,6,13,30,39,12,
323,21.37,47.12,19974,0.371101,3.1207585610799997,160281,103751.25,107068.75,0.390808597,1.039810206,0.505764947,1.161190135,0.023154988,17,10,52,33,3,
324,35.199999999999996,61.97,19960,0.327206,6.13805238248,223489.50000000003,85199.99999999997,18516.5,0.434324789,4.007629107,0.236564053,1.411431657,0.0480766,21,31,23,38,5,
325,30.44,59.42,19972,0.309673,4.9297911048400005,193053,89752.75,26867.25,0.530852898,2.701582635,0.24675247,1.42814677,0.022431558,22,20,23,37,3,
326,26.900000000000002,58.36,19953,0.369548,5.01294799184,198752.24999999997,119966.49999999997,50829.25000000005,0.343284578,2.973926799,0.230048429,1.416099764,0.049558858,17,24,28,40,5,
327,25.72,58.50,20018,0.579722,7.71073345976,286115,191021.75,102585.25,0.809438858,5.201607048,0.285262813,1.361127927,0.053250436,34,37,26,39,7,
328,24.65,53.73,20033,0.384033,4.13576454364,184097.5,100752.75,99182.75,0.368717572,2.065701573,0.243239102,1.365636292,0.092439282,15,15,28,37,10,
329,25.89,55.79,19965,0.668178,8.48936277224,323448,185164.25,159565.75,0.445314888,6.355624929,0.426714921,1.079018344,0.182636236,19,41,40,31,23,
330,20.93,52.10,19963,0.455778,3.9466293752399997,185740,127092.75,142945.25,0.266829352,1.983951525,0.212082131,1.366507539,0.117222366,11,15,25,37,14,
331,33.33,70.14,19992,0.844719,17.57616530952,534984,285826.75,23908.25,1.020522933,14.864669298,0.496013505,1.122853732,0.072038264,41,102,42,30,8,
332,30.680000000000003,59.92,19975,0.503451,7.24144053508,287794.5,186654,29002.5,0.642146882,4.900425972,0.105771627,1.420572206,0.172483572,18,34,11,38,21,
333,30.28,65.82,19951,0.560008,9.255992169639999,320572.25,151464.75,87971,0.636063522,6.924364719,0.201631835,1.393172259,0.100715034,22,48,18,42,13,
334,25.81,60.25,20016,0.388276,5.12693896108,196341.25,102913.5,89021.25,0.270387332,3.154571487,0.199231656,1.448425846,0.054291578,11,21,17,39,8,
335,19.39,60.24,19971,0.511523,4.89237391584,188908.75,176246.75,146367.5,0.255391921,2.936762292,0.108671288,1.506652621,0.084854872,11,18,8,42,13,
